Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      13/111         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator+(long) const [42]
-----------------------------------------------
                0.00    0.00      13/13          void std::__sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [129]
[122]    0.0    0.00    0.00      13         void std::__introsort_loop<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [122]
                0.00    0.00      13/197         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::difference_type __gnu_cxx::operator-<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&) [23]
-----------------------------------------------
                0.00    0.00      13/13          climber_problem::Mountain* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*, climber_problem::Mountain>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*, std::allocator<climber_problem::Mountain>&) [125]
[123]    0.0    0.00    0.00      13         climber_problem::Mountain* std::uninitialized_copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*) [123]
                0.00    0.00      13/13          climber_problem::Mountain* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*) [116]
-----------------------------------------------
                0.00    0.00      13/13          void std::__sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [129]
[124]    0.0    0.00    0.00      13         void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [124]
                0.00    0.00      13/197         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::difference_type __gnu_cxx::operator-<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&) [23]
                0.00    0.00      13/13          void std::__insertion_sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [121]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [117]
[125]    0.0    0.00    0.00      13         climber_problem::Mountain* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*, climber_problem::Mountain>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*, std::allocator<climber_problem::Mountain>&) [125]
                0.00    0.00      13/13          climber_problem::Mountain* std::uninitialized_copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*) [123]
-----------------------------------------------
                0.00    0.00      13/13          void std::__sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [129]
[126]    0.0    0.00    0.00      13         std::__lg(long) [126]
-----------------------------------------------
                0.00    0.00      13/13          climber_problem::Mountain* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*) [116]
[127]    0.0    0.00    0.00      13         climber_problem::Mountain* std::copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*) [127]
                0.00    0.00      26/26          std::_Miter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [87]
                0.00    0.00      13/13          climber_problem::Mountain* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*) [120]
-----------------------------------------------
                0.00    0.00      13/13          resolve(char const*) [101]
[128]    0.0    0.00    0.00      13         void std::sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [128]
                0.00    0.00      13/13          __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>(bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [108]
                0.00    0.00      13/13          void std::__sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [129]
-----------------------------------------------
                0.00    0.00      13/13          void std::sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [128]
[129]    0.0    0.00    0.00      13         void std::__sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [129]
                0.00    0.00      13/49          bool __gnu_cxx::operator!=<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&) [61]
                0.00    0.00      13/13          std::__lg(long) [126]
                0.00    0.00      13/197         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::difference_type __gnu_cxx::operator-<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&) [23]
                0.00    0.00      13/13          void std::__introsort_loop<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [122]
                0.00    0.00      13/13          void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [124]
-----------------------------------------------
                0.00    0.00      13/13          std::priority_queue<climber_problem::Mountain, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >, std::less<climber_problem::Mountain> >::priority_queue(std::less<climber_problem::Mountain> const&, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [114]
[130]    0.0    0.00    0.00      13         void std::make_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, std::less<climber_problem::Mountain> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, std::less<climber_problem::Mountain>) [130]
                0.00    0.00      13/30          __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> > __gnu_cxx::__ops::__iter_comp_iter<std::less<climber_problem::Mountain> >(std::less<climber_problem::Mountain>) [79]
                0.00    0.00      13/13          void std::__make_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >) [118]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [167]
[131]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN15climber_problemltERKNS_8MountainES2_ [131]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [132]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN15climber_problemltERKNS_8MountainES2_ [131]
[132]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [132]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [131] _GLOBAL__sub_I__ZN15climber_problemltERKNS_8MountainES2_ [28] __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator*() const [26] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::end()
 [132] __static_initialization_and_destruction_0(int, int) [9] __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::base() const [27] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::begin()
 [101] resolve(char const*)   [16] __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator*() const [75] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::pop_back()
  [62] climber_problem::less_start(climber_problem::Mountain const&, climber_problem::Mountain const&) [72] __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator-(long) const [49] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::push_back(climber_problem::Mountain const&)
 [102] climber_problem::AssembleToVector(char const*, unsigned long*) [42] __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator+(long) const [117] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&)
 [104] climber_problem::UpStep(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [31] std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_get_Tp_allocator() const [84] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector()
  [95] climber_problem::operator<(climber_problem::Mountain const&, climber_problem::Mountain const&) [29] std::priority_queue<climber_problem::Mountain, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >, std::less<climber_problem::Mountain> >::top() const [68] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::~vector()
  [52] __gnu_cxx::new_allocator<climber_problem::Mountain>::deallocate(climber_problem::Mountain*, unsigned long) [19] std::priority_queue<climber_problem::Mountain, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >, std::less<climber_problem::Mountain> >::empty() const [99] void std::__pop_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >)
  [69] __gnu_cxx::new_allocator<climber_problem::Mountain>::destroy(climber_problem::Mountain*) [97] std::less<climber_problem::Mountain>::operator()(climber_problem::Mountain const&, climber_problem::Mountain const&) const [118] void std::__make_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >)
  [53] __gnu_cxx::new_allocator<climber_problem::Mountain>::allocate(unsigned long, void const*) [56] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_check_len(unsigned long, char const*) const [60] void std::__push_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> >)
  [47] __gnu_cxx::new_allocator<climber_problem::Mountain>::construct(climber_problem::Mountain*, climber_problem::Mountain const&) [17] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::end() const [87] std::_Miter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >)
 [105] __gnu_cxx::new_allocator<climber_problem::Mountain>::new_allocator(__gnu_cxx::new_allocator<climber_problem::Mountain> const&) [14] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::size() const [21] std::_Miter_base<climber_problem::Mountain*>::iterator_type std::__miter_base<climber_problem::Mountain*>(climber_problem::Mountain*)
  [80] __gnu_cxx::new_allocator<climber_problem::Mountain>::new_allocator() [13] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::begin() const [88] std::_Niter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >)
  [63] __gnu_cxx::new_allocator<climber_problem::Mountain>::~new_allocator() [20] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::empty() const [15] std::_Niter_base<climber_problem::Mountain*>::iterator_type std::__niter_base<climber_problem::Mountain*>(climber_problem::Mountain*)
  [54] __gnu_cxx::__alloc_traits<std::allocator<climber_problem::Mountain> >::deallocate(std::allocator<climber_problem::Mountain>&, climber_problem::Mountain*, unsigned long) [30] std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::front() const [100] void std::__adjust_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >)
